MD (m)	TVD (m)	TVDSS (m)	TWT ( ms )	Vint (m/s)
2797.1	2796.9353027	2771.9353027	3137.5500488	2498.556641
2797.2	2797.0351563	2772.0351563	3137.6599121	1816.6322021
2797.3300781	2797.1652832	2772.1652832	3137.780029	2169.7209473
2797.5800781	2797.4152832	2772.4152832	3137.97998	2499.0942383
2797.6298828	2797.4650879	2772.4650879	3138.01001	3315.1582031
2797.6599121	2797.4951172	2772.4951172	3138.02002	5996.5361328
2797.9099121	2797.744873	2772.744873	3138.209961	2630.7905273
2797.959961	2797.7949219	2772.7949219	3138.26001	1998.845459
2798.1699219	2798.0048828	2773.0048828	3138.4	3005.0068359
2798.24	2798.0749512	2773.0749512	3138.4499512	2798.3835449
2798.290039	2798.125	2773.125	3138.5	1998.845459
2798.6699219	2798.5048828	2773.5048828	3138.780029	2711.5422363
2798.7	2798.5349121	2773.5349121	3138.790039	5996.5361328
2798.9	2798.7348633	2773.7348633	3138.9399414	2670.354248
2799	2798.8347168	2773.8347168	3139	3331.4089355
2799.3601074	2799.1948242	2774.1948242	3139.26001	2768.2919922
2799.4099121	2799.2446289	2774.2446289	3139.3100586	1989.094971
2799.459961	2799.2946777	2774.2946777	3139.3500977	2498.556641
2799.49	2799.324707	2774.324707	3139.3601074	5996.5361328
2799.540039	2799.3747559	2774.3747559	3139.3898926	3358.0603027
2799.6101074	2799.4448242	2774.4448242	3139.459961	2005.6673584
2799.6398926	2799.474609	2774.474609	3139.47998	2973.8918457
2799.6899414	2799.5246582	2774.5246582	3139.51001	3331.4089355
2799.74	2799.574707	2774.574707	3139.5600586	1998.845459
2799.8701172	2799.704834	2774.704834	3139.6398926	3257.81958
2800.1	2799.9348145	2774.9348145	3139.8	2870.2932129
2800.1499023	2799.984619	2774.984619	3139.8400879	2486.3686523
2800.219971	2800.0544434	2775.0544434	3139.9199219	1754.2105713
2800.4	2800.234375	2775.234375	3140.0600586	2570.8339844
2800.709961	2800.5444336	2775.5444336	3140.280029	2817.387939
2800.780029	2800.614502	2775.614502	3140.3400879	2331.9863281
2800.8798828	2800.7143555	2775.7143555	3140.4199219	2499.902832
2800.959961	2800.7944336	2775.7944336	3140.459961	3997.690918
2801.1899414	2801.0244141	2776.0244141	3140.6799316	2092.01416
2801.209961	2801.0444336	2776.0444336	3140.6899414	3997.690918
2801.24	2801.0744629	2776.0744629	3140.7	5996.5361328
2801.26001	2801.0944824	2776.0944824	3140.719971	1998.845459
2801.3701172	2801.20459	2776.20459	3140.8	2748.4123535
2801.4399414	2801.27417	2776.27417	3140.8701172	1991.8807373
2801.49	2801.3242188	2776.3242188	3140.9099121	2513.5180664
2801.5900879	2801.4243164	2776.4243164	3140.97998	2855.4934082
2801.6201172	2801.4543457	2776.4543457	3140.99	5996.5361328
2801.9499512	2801.78418	2776.78418	3141.24	2639.6035156
2802.030029	2801.8642578	2776.8642578	3141.280029	3997.690918
2802.1	2801.9343262	2776.9343262	3141.3601074	1748.9897461
2802.4099121	2802.244141	2777.244141	3141.5800781	2815.1696777
2802.9399414	2802.7739258	2777.7739258	3141.99	2586
2803.02002	2802.8540039	2777.8540039	3142.030029	3997.690918
2803.1699219	2803.0039063	2778.0039063	3142.1499023	2499.453369
2803.1899414	2803.0239258	2778.0239258	3142.1699219	1998.845459
2803.219971	2803.0539551	2778.0539551	3142.1899414	2998.2680664
2803.3	2803.1340332	2778.1340332	3142.24	3198.1525879
2803.4199219	2803.2539063	2778.2539063	3142.3500977	2176.1264648
2803.5800781	2803.4140625	2778.4140625	3142.459961	2920.05249
2803.8	2803.6340332	2778.6340332	3142.6499023	2314.7873535
2803.9099121	2803.7436523	2778.7436523	3142.709961	3656.424561
2804.01001	2803.84375	2778.84375	3142.790039	2498.556641
2804.0800781	2803.9138184	2778.9138184	3142.8601074	1998.845459
2804.26001	2804.09375	2779.09375	3142.97998	3000.1582031
2804.5900879	2804.4238281	2779.4238281	3143.25	2445.5407715
2804.74	2804.57373	2779.57373	3143.3500977	2993.3928223
2804.77002	2804.60376	2779.60376	3143.3701172	2998.2680664
2804.9199219	2804.7536621	2779.7536621	3143.5	2306.834961
2805.0700684	2804.9038086	2779.9038086	3143.6	3005.4238281
2805.4	2805.2333984	2780.2333984	3143.8701172	2441.5749512
2805.5600586	2805.3935547	2780.3935547	3143.969971	3205.7854
2805.5800781	2805.4135742	2780.4135742	3143.99	1998.845459
2805.6298828	2805.4633789	2780.4633789	3144.040039	1989.094971
2805.6799316	2805.5134277	2780.5134277	3144.0700684	3331.4089355
2805.9399414	2805.7734375	2780.7734375	3144.3300781	2000.6345215
2806.24	2806.0734863	2781.0734863	3144.6	2221.0922852
2806.4199219	2806.2531738	2781.2531738	3144.72998	2768.953369
2806.8500977	2806.68335	2781.68335	3145.0800781	2457.675293
2806.97998	2806.8132324	2781.8132324	3145.1599121	3251.70752
2807.1298828	2806.9631348	2781.9631348	3145.280029	2494.494141
2807.209961	2807.0432129	2782.0432129	3145.3200684	3997.690918
2807.540039	2807.373291	2782.373291	3145.5700684	2641.557373
2807.6101074	2807.443359	2782.443359	3145.6398926	2005.6673584
2807.6398926	2807.4729	2782.4729	3145.6499023	5947.7836914
2807.6899414	2807.522949	2782.522949	3145.6799316	3331.4089355
2807.8701172	2807.703125	2782.703125	3145.8200684	2569.9440918
2808	2807.8330078	2782.8330078	3145.9	3251.70752
2808.219971	2808.0529785	2783.0529785	3146.0700684	2587.4973145
2808.5500488	2808.3830566	2783.3830566	3146.3	2868.758789
2808.6599121	2808.49292	2783.49292	3146.3898926	2444.0822754
2808.6799316	2808.512939	2783.512939	3146.4099121	1998.845459
2808.709961	2808.5429688	2783.5429688	3146.4199219	5996.5361328
2808.9399414	2808.7727051	2783.7727051	3146.6	2554.7509766
2809.040039	2808.8728027	2783.8728027	3146.6599121	3344.681641
2809.0900879	2808.9228516	2783.9228516	3146.7	2498.556641
2809.209961	2809.0427246	2784.0427246	3146.8200684	1994.7827148
2809.540039	2809.3728027	2784.3728027	3147.0700684	2639.0393066
2809.6	2809.4328613	2784.4328613	3147.1	3997.690918
2809.9	2809.732666	2784.732666	3147.3300781	2608.3505859
2809.97998	2809.8127441	2784.8127441	3147.3701172	3997.690918
2810.8701172	2810.7026367	2785.7026367	3148.01001	2781.498291
2811.3200684	2811.1525879	2786.1525879	3148.3500977	2646.3693848
2811.3701172	2811.2023926	2786.2023926	3148.3701172	4997.1132813
2811.5500488	2811.3823242	2786.3823242	3148.5	2768.953369
2811.6298828	2811.4621582	2786.4621582	3148.5600586	2657.001709
2811.6799316	2811.512207	2786.512207	3148.6101074	1998.845459
2811.72998	2811.5622559	2786.5622559	3148.6298828	5057.3198242
2812.3100586	2812.142334	2787.142334	3149.0600586	2696.8359375
2812.3400879	2812.1723633	2787.1723633	3149.0800781	2998.2680664
2812.4199219	2812.2521973	2787.2521973	3149.1599121	1998.699829
2812.52002	2812.3522949	2787.3522949	3149.22998	2855.4934082
2812.6201172	2812.4521484	2787.4521484	3149.3300781	1998.845459
2812.6398926	2812.4719238	2787.4719238	3149.3500977	1974.4692383
2812.6699219	2812.5019531	2787.5019531	3149.3701172	2998.2680664
2812.77002	2812.602051	2787.602051	3149.4299316	3344.681641
2812.969971	2812.802002	2787.802002	3149.5900879	2499.22876
2813.3	2813.13208	2788.13208	3149.8100586	2999.2980957
2813.8400879	2813.671875	2788.671875	3150.1899414	2843.2431641
2813.8601074	2813.6918945	2788.6918945	3150.209961	1998.845459
2813.9399414	2813.7717285	2788.7717285	3150.290039	1992.7513428
2814.1398926	2813.97168	2788.97168	3150.4199219	3077.0322266
2814.1699219	2814.001709	2789.001709	3150.4399414	2998.2680664
2814.7	2814.5317383	2789.5317383	3150.8300781	2717.1972656
2814.75	2814.5817871	2789.5817871	3150.8601074	3331.4089355
2814.780029	2814.6118164	2789.6118164	3150.8701172	5996.5361328
2815.22998	2815.0615234	2790.0615234	3151.209961	2646.3693848
2815.4399414	2815.2714844	2790.2714844	3151.3400879	3231.0715332
2815.5600586	2815.3916016	2790.3916016	3151.4399414	2404.3391113
2815.6201172	2815.45166	2790.45166	3151.47998	2998.2680664
2815.6899414	2815.5214844	2790.5214844	3151.52002	3485.79126
2815.9199219	2815.7514648	2790.7514648	3151.709961	2420.1218262
2816.0500488	2815.8815918	2790.8815918	3151.780029	3712.1413574
2816.1699219	2816.0014648	2791.0014648	3151.9	2002.7301025
2816.22998	2816.0615234	2791.0615234	3151.9199219	5996.5361328
2816.3500977	2816.1813965	2791.1813965	3152.040039	1998.845459
2816.4299316	2816.26123	2791.26123	3152.0900879	3188.4021
2816.47998	2816.311279	2791.311279	3152.1398926	2008.4093018
2816.5	2816.3312988	2791.3312988	3152.1499023	3997.690918
2816.6101074	2816.4414063	2791.4414063	3152.219971	3141.0427246
2816.8300781	2816.661377	2791.661377	3152.4	2443.5571289
2816.8898926	2816.7211914	2791.7211914	3152.4299316	4013.2915039
2817.1398926	2816.9711914	2791.9711914	3152.6101074	2773.46582
2817.1899414	2817.02124	2792.02124	3152.6398926	3358.0603027
2817.219971	2817.05127	2792.05127	3152.6499023	5996.5361328
2817.3200684	2817.1513672	2792.1513672	3152.719971	2855.4934082
2817.3898926	2817.2211914	2792.2211914	3152.780029	2323.86084
2817.5500488	2817.3813477	2792.3813477	3152.8701172	3553.50293
2817.8300781	2817.6611328	2792.6611328	3153.0700684	2802.6188965
2818.0500488	2817.8811035	2792.8811035	3153.25	2443.5571289
2818.5900879	2818.4211426	2793.4211426	3153.6298828	2843.2431641
2818.6599121	2818.4909668	2793.4909668	3153.709961	1742.89563
2818.6899414	2818.5209961	2793.5209961	3153.719971	5996.5361328
2818.709961	2818.5410156	2793.5410156	3153.74	1998.845459
2818.8200684	2818.6508789	2793.6508789	3153.8	3664.5498047
2819.040039	2818.87085	2793.87085	3153.969971	2587.4973145
2819.0700684	2818.9008789	2793.9008789	3153.99	2998.2680664
2819.1499023	2818.9807129	2793.9807129	3154.040039	3188.4021
2819.25	2819.080811	2794.080811	3154.1201172	2498.556641
2819.3200684	2819.1508789	2794.1508789	3154.2	1759.4627686
2819.4299316	2819.2607422	2794.2607422	3154.27002	3134.078125
2819.530029	2819.36084	2794.36084	3154.3601074	2220.9394531
2819.8601074	2819.690918	2794.690918	3154.5900879	2868.758789
2819.959961	2819.7907715	2794.7907715	3154.6699219	2499.902832
2820.030029	2819.86084	2794.86084	3154.72998	2331.9863281
2820.1899414	2820.0205078	2795.0205078	3154.8400879	2909.2766113
2820.719971	2820.5505371	2795.5505371	3155.26001	2522.8913574
2820.8701172	2820.7006836	2795.7006836	3155.3798828	2508.51123
2821.0500488	2820.8806152	2795.8806152	3155.52002	2566.46167
2821.0800781	2820.9106445	2795.9106445	3155.530029	5996.5361328
2821.3	2821.1303711	2796.1303711	3155.72998	2198.9101563
2821.3798828	2821.2102051	2796.2102051	3155.790039	2657.001709
2821.4099121	2821.2402344	2796.2402344	3155.8	5996.5361328
2821.5800781	2821.4104	2796.4104	3155.9399414	2431.304199
2821.6398926	2821.4702148	2796.4702148	3155.969971	4013.2915039
2821.8100586	2821.640381	2796.640381	3156.1499023	1890.2988281
2821.969971	2821.800293	2796.800293	3156.25	3193.2773438
2822.0900879	2821.92041	2796.92041	3156.3701172	1998.845459
2822.4	2822.2302246	2797.2302246	3156.5900879	2818.2229
2822.52002	2822.3503418	2797.3503418	3156.72998	1716.2148438
2822.8500977	2822.6801758	2797.6801758	3156.969971	2749.1083984
2823.01001	2822.8400879	2797.8400879	3157.0700684	3193.2773438
2823.3601074	2823.1901855	2798.1901855	3157.3798828	2260.3964844
2823.9	2823.7297363	2798.7297363	3157.77002	2767.2607422
2823.9199219	2823.7497559	2798.7497559	3157.790039	1998.845459
2824.0700684	2823.9	2798.9	3157.9199219	2310.592041
2824.1	2823.9299316	2798.9299316	3157.9399414	2998.2680664
2824.1499023	2823.9797363	2798.9797363	3157.969971	3315.1582031
2824.25	2824.079834	2799.079834	3158.0700684	1998.845459
2824.709961	2824.5397949	2799.5397949	3158.4199219	2629.6347656
2824.9099121	2824.7397461	2799.7397461	3158.6	2218.230957
2824.9399414	2824.7697754	2799.7697754	3158.6101074	5996.5361328
2825.1899414	2825.0195313	2800.0195313	3158.8200684	2379.95459
2825.219971	2825.049561	2800.049561	3158.8300781	5996.5361328
2825.3400879	2825.1696777	2800.1696777	3158.9199219	2679.3034668
2825.3898926	2825.2194824	2800.2194824	3158.969971	1989.094971
2825.5500488	2825.3796387	2800.3796387	3159.0700684	3198.1525879
2825.7	2825.529541	2800.529541	3159.2	2306.834961
2825.780029	2825.609619	2800.609619	3159.24	3997.690918
2826	2825.82959	2800.82959	3159.4099121	2587.4973145
2826.6599121	2826.4892578	2801.4892578	3159.8798828	2808.0449219
2826.74	2826.5693359	2801.5693359	3159.959961	1998.845459
2826.77002	2826.5993652	2801.5993652	3159.969971	5996.5361328
2826.969971	2826.7993164	2801.7993164	3160.1398926	2355.3125
2827.3200684	2827.1494141	2802.1494141	3160.4	2691.3430176
2827.47998	2827.3093262	2802.3093262	3160.5	3193.2773438
2828.01001	2827.8391113	2802.8391113	3160.8798828	2790.5427246
2828.0900879	2827.919189	2802.919189	3160.9199219	3997.690918
2828.3400879	2828.169189	2803.169189	3161.1201172	2496.119141
2828.52002	2828.3491211	2803.3491211	3161.24	3000.1582031
2828.5900879	2828.419189	2803.419189	3161.3200684	1754.2105713
2829.0800781	2828.9089355	2803.9089355	3161.6398926	3062.2419434
2829.2	2829.0288086	2804.0288086	3161.72998	2659.7102051
2829.3300781	2829.1589355	2804.1589355	3161.8601074	2002.5130615
2829.3798828	2829.20874	2804.20874	3161.9	2501.25708
2829.8100586	2829.638916	2804.638916	3162.1899414	2964.5581055
2830.040039	2829.8686523	2804.8686523	3162.3898926	2298.9714355
2830.6499023	2830.4785156	2805.4785156	3162.8500977	2650.2067871
2830.7	2830.5285645	2805.5285645	3162.9	2008.4093018
2830.72998	2830.5585938	2805.5585938	3162.9099121	5996.5361328
2830.8300781	2830.6586914	2805.6586914	3163	2220.9394531
2830.8798828	2830.7084961	2805.7084961	3163.02002	4972.7373047
2830.97998	2830.8085938	2805.8085938	3163.1101074	2226.8303223
2831.01001	2830.838623	2805.838623	3163.1201172	5996.5361328
2831.26001	2831.0883789	2806.0883789	3163.3100586	2630.7905273
2831.290039	2831.1184082	2806.1184082	3163.3200684	5996.5361328
2831.8200684	2831.6484375	2806.6484375	3163.709961	2718.859131
2831.8500977	2831.6784668	2806.6784668	3163.72998	2998.2680664
2831.9	2831.7282715	2806.7282715	3163.75	4972.7373047
2831.969971	2831.79834	2806.79834	3163.8200684	1998.845459
2832.1	2831.9284668	2806.9284668	3163.9	3257.81958
2832.25	2832.078369	2807.078369	3164.030029	2302.6098633
2832.280029	2832.1083984	2807.1083984	3164.040039	5996.5361328
2832.4299316	2832.258301	2807.258301	3164.1599121	2499.453369
2832.47998	2832.30835	2807.30835	3164.1899414	3331.4089355
2832.8400879	2832.6682129	2807.6682129	3164.49	2400.800293
2832.9399414	2832.7680664	2807.7680664	3164.5600586	2848.5288086
2832.99	2832.8181152	2807.8181152	3164.5900879	3331.4089355
2833.040039	2832.8681641	2807.8681641	3164.6398926	2008.4093018
2833.3400879	2833.1682129	2808.1682129	3164.8601074	2726.4328613
2833.3701172	2833.1982422	2808.1982422	3164.8798828	3034.3918457
2833.5700684	2833.3981934	2808.3981934	3165.01001	3071.3964844
2833.8500977	2833.6779785	2808.6779785	3165.24	2433.7768555
2834.1599121	2833.987793	2808.987793	3165.4299316	3264.3234863
2834.22998	2834.0578613	2809.0578613	3165.49	2331.9863281
2834.540039	2834.36792	2809.36792	3165.6899414	3099.4626465
2834.5600586	2834.387939	2809.387939	3165.709961	1998.845459
2834.6101074	2834.4379883	2809.4379883	3165.75	2498.556641
2834.6398926	2834.4677734	2809.4677734	3165.76001	5947.7836914
2834.6699219	2834.4978027	2809.4978027	3165.77002	5996.5361328
2834.9199219	2834.7478027	2809.7478027	3165.9499512	2777.13916
2835.0500488	2834.8776855	2809.8776855	3166.040039	2894.8796387
2835.27002	2835.0976563	2810.0976563	3166.209961	2587.4973145
2835.530029	2835.357666	2810.357666	3166.3701172	3245.07666
2835.9099121	2835.7375488	2810.7375488	3166.6499023	2716.1655273
2835.959961	2835.7875977	2810.7875977	3166.7	1998.845459
2835.99	2835.817627	2810.817627	3166.709961	5996.5361328
2836.3200684	2836.147461	2811.147461	3166.9499512	2749.1083984
2836.3400879	2836.16748	2811.16748	3166.969971	1998.845459
2836.4399414	2836.267334	2811.267334	3167.0600586	2215.522461
2836.6699219	2836.4973145	2811.4973145	3167.22998	2709.0407715
2836.75	2836.5773926	2811.5773926	3167.3100586	1998.845459
2836.8798828	2836.7072754	2811.7072754	3167.4	2889.4482422
2836.9499512	2836.7773438	2811.7773438	3167.47998	1748.9897461
2837.0500488	2836.8774414	2811.8774414	3167.5600586	2498.556641
2837.22998	2837.057373	2812.057373	3167.6699219	3273.4914551
2837.4299316	2837.2573242	2812.2573242	3167.8300781	2499.22876
2837.459961	2837.287109	2812.287109	3167.8400879	5996.5361328
2837.51001	2837.3371582	2812.3371582	3167.8701172	3331.4089355
2837.6398926	2837.467041	2812.467041	3168	1998.7559814
2837.6599121	2837.487061	2812.487061	3168.02002	1998.845459
2837.74	2837.5671387	2812.5671387	3168.0600586	3997.690918
2837.99	2837.8171387	2812.8171387	3168.24	2777.13916
2838.040039	2837.8671875	2812.8671875	3168.26001	4997.1132813
2838.0900879	2837.9172363	2812.9172363	3168.3	2498.556641
2838.1699219	2837.99707	2812.99707	3168.3500977	3203.6577148
2838.27002	2838.097168	2813.097168	3168.4299316	2506.0151367
2838.5800781	2838.4072266	2813.4072266	3168.6298828	3099.4626465
2838.7	2838.5268555	2813.5268555	3168.72998	2393.7392578
2838.959961	2838.7868652	2813.7868652	3168.9	3058.4733887
2839.3898926	2839.2167969	2814.2167969	3169.219971	2686.9
2839.6398926	2839.4667969	2814.4667969	3169.4499512	2172.7875977
2839.8	2839.6269531	2814.6269531	3169.5500488	3205.7854
2839.969971	2839.796631	2814.796631	3169.6799316	2614.9138184
2840	2839.82666	2814.82666	3169.7	2998.2680664
2840.22998	2840.056641	2815.056641	3169.8798828	2554.7509766
2840.4099121	2840.2365723	2815.2365723	3170	2994.2053223
2840.6298828	2840.456543	2815.456543	3170.1799316	2446.7978516
2840.6899414	2840.5166016	2815.5166016	3170.209961	3997.690918
2840.9399414	2840.7666016	2815.7666016	3170.459961	1998.79895
2841.290039	2841.1164551	2816.1164551	3170.72998	2593.86499
2841.4	2841.2263184	2816.2263184	3170.8	3134.078125
2841.4199219	2841.2463379	2816.2463379	3170.8200684	1998.845459
2841.469971	2841.2963867	2816.2963867	3170.8601074	2498.556641
2841.5700684	2841.3964844	2816.3964844	3170.969971	1821.0738525
2841.780029	2841.6064453	2816.6064453	3171.1101074	2994.7858887
2841.97998	2841.8063965	2816.8063965	3171.290039	2224.1147461
2842.3400879	2842.1665039	2817.1665039	3171.5500488	2768.2919922
2842.3898926	2842.2163086	2817.2163086	3171.6	1989.094971
2842.540039	2842.366211	2817.366211	3171.709961	2731.61084
2842.6699219	2842.4960938	2817.4960938	3171.790039	3242.0297852
2843.1201172	2842.946289	2817.946289	3172.1398926	2573.803711
2843.280029	2843.1062012	2818.1062012	3172.24	3193.2773438
2843.3	2843.126221	2818.126221	3172.26001	1998.845459
2843.4	2843.2260742	2818.2260742	3172.3400879	2492.4626465
2843.4299316	2843.2561035	2818.2561035	3172.3500977	5996.5361328
2843.47998	2843.3061523	2818.3061523	3172.4	2008.4093018
2843.8100586	2843.6359863	2818.6359863	3172.6499023	2641.557373
2843.8601074	2843.6860352	2818.6860352	3172.6799316	3331.4089355
2843.8898926	2843.71582	2818.71582	3172.6899414	5947.7836914
2844.27002	2844.0959473	2819.0959473	3172.99	2532.2553711
2844.3400879	2844.1660156	2819.1660156	3173.0500488	2331.9863281
2844.3898926	2844.21582	2819.21582	3173.1	1998.6121826
2844.6	2844.4260254	2819.4260254	3173.24	3003.3759766
2844.6201172	2844.4460449	2819.4460449	3173.26001	1998.845459
2844.719971	2844.5458984	2819.5458984	3173.3400879	2492.4626465
2845.280029	2845.1057129	2820.1057129	3173.74	2800.9477539
2846.1699219	2845.9953613	2820.9953613	3174.459961	2471.3554688
2846.780029	2846.6054688	2821.6054688	3174.8898926	2838.0180664
2847.209961	2847.0354	2822.0354	3175.219971	2603.4797363
2847.24	2847.06543	2822.06543	3175.22998	5996.5361328
2847.4199219	2847.2451172	2822.2451172	3175.3898926	2249
2847.8701172	2847.6953125	2822.6953125	3175.74	2572.0505371
2847.97998	2847.8051758	2822.8051758	3175.8	3656.424561
2848.2	2848.0251465	2823.0251465	3175.99	2314.7873535
2848.3601074	2848.1853027	2823.1853027	3176.1	2913.7182617
2848.4299316	2848.255127	2823.255127	3176.1699219	1998.6789551
2848.6599121	2848.4848633	2823.4848633	3176.3400879	2701.4523926
2848.8100586	2848.63501	2823.63501	3176.47998	2145.2685547
2849.040039	2848.86499	2823.86499	3176.6599121	2558.1394043
2849.0700684	2848.89502	2823.89502	3176.6699219	5996.5361328
2849.219971	2849.0449219	2824.0449219	3176.790039	2494.494141
2849.3500977	2849.1750488	2824.1750488	3176.8701172	3248.123779
2849.8798828	2849.704834	2824.704834	3177.27002	2649.545166
2849.9099121	2849.734619	2824.734619	3177.280029	5996.5361328
2849.9299316	2849.7546387	2824.7546387	3177.290039	3997.690918
2850.0800781	2849.9047852	2824.9047852	3177.4	2731.61084
2850.1599121	2849.984619	2824.984619	3177.4399414	3985.5026855
2850.3601074	2850.1848145	2825.1848145	3177.5900879	2665.1271973
2850.5900879	2850.4147949	2825.4147949	3177.74	3066.5136719
2850.6398926	2850.4646	2825.4646	3177.780029	2501.25708
2850.74	2850.5646973	2825.5646973	3177.8601074	2498.556641
2850.969971	2850.7946777	2825.7946777	3178.01001	3066.5136719
2851.1499023	2850.9743652	2825.9743652	3178.1599121	2399.1726074
2851.2	2851.0244141	2826.0244141	3178.1899414	3331.4089355
2851.22998	2851.0544434	2826.0544434	3178.2	5996.5361328
2851.4	2851.2243652	2826.2243652	3178.3300781	2610.1245117
2851.4299316	2851.2543945	2826.2543945	3178.3400879	5996.5361328
2851.6799316	2851.5043945	2826.5043945	3178.540039	2502.076416
2851.76001	2851.5844727	2826.5844727	3178.6	2665.1271973
2851.8100586	2851.6345215	2826.6345215	3178.6201172	4997.1132813
2852.290039	2852.114502	2827.114502	3178.97998	2667.7119141
2852.52002	2852.3442383	2827.3442383	3179.1699219	2420.1218262
2852.8798828	2852.7041016	2827.7041016	3179.4299316	2766.4152832
2853.4399414	2853.26416	2828.26416	3179.8601074	2603.7634277
2853.5600586	2853.3842773	2828.3842773	3179.969971	2185.2885742
2854.27002	2854.0939941	2829.0939941	3180.49	2730.1303711
2854.5800781	2854.4040527	2829.4040527	3180.75	2385.7331543
2854.8300781	2854.6540527	2829.6540527	3181.02002	1850.6090088
2854.8601074	2854.6838379	2829.6838379	3181.040039	2998.2680664
2854.8798828	2854.7036133	2829.7036133	3181.0600586	1974.4692383
2855.0900879	2854.9138184	2829.9138184	3181.209961	2802.83252
2855.9	2855.7236328	2830.7236328	3181.8400879	2569.762207
2856.0800781	2855.9038086	2830.9038086	3181.959961	3010.2133789
2856.530029	2856.3535156	2831.3535156	3182.3200684	2497.5
2856.6398926	2856.4633789	2831.4633789	3182.3798828	3670.9919434
2856.9199219	2856.7434082	2831.7434082	3182.6	2544.522949
2857.02002	2856.8435059	2831.8435059	3182.709961	1821.0738525
2857.530029	2857.3532715	2832.3532715	3183.0800781	2754.30249
2857.72998	2857.5532227	2832.5532227	3183.24	2502.9589844
2857.8300781	2857.65332	2832.65332	3183.3400879	1998.845459
2858.030029	2857.8532715	2832.8532715	3183.5	2499.22876
2858.0600586	2857.883301	2832.883301	3183.51001	5996.5361328
2858.1398926	2857.9631348	2832.9631348	3183.5700684	2657.001709
2858.4099121	2858.2331543	2833.2331543	3183.8	2349.2148438
2858.5700684	2858.393311	2833.393311	3183.9	3205.7854
2858.719971	2858.5429688	2833.5429688	3184.030029	2302.6098633
2859.1499023	2858.9729	2833.9729	3184.3601074	2605.361084
2859.1799316	2859.00293	2834.00293	3184.3701172	5996.5361328
2859.25	2859.072998	2834.072998	3184.4199219	2811.772949
2859.3	2859.1230469	2834.1230469	3184.469971	1998.845459
2859.6298828	2859.452881	2834.452881	3184.709961	2747.0749512
2859.709961	2859.532959	2834.532959	3184.76001	3198.1525879
2859.74	2859.5629883	2834.5629883	3184.77002	5996.5361328
2860.3400879	2860.1628418	2835.1628418	3185.22998	2609.1213379
2860.4	2860.2226563	2835.2226563	3185.26001	3981.4399414
2860.4199219	2860.2426758	2835.2426758	3185.27002	3997.690918
2860.469971	2860.2927246	2835.2927246	3185.3100586	2498.556641
2860.5	2860.3227539	2835.3227539	3185.3300781	2998.2680664
2860.8798828	2860.7026367	2835.7026367	3185.6298828	2534.6555176
2861.3898926	2861.2124023	2836.2124023	3185.99	2830.8613281
2861.459961	2861.282471	2836.282471	3186.0600586	2005.6673584
2861.5900879	2861.4125977	2836.4125977	3186.1398926	3257.81958
2861.74	2861.5625	2836.5625	3186.3100586	1760.8193359
2861.790039	2861.6125488	2836.6125488	3186.3500977	2498.556641
2861.8200684	2861.6425781	2836.6425781	3186.3601074	5996.5361328
2862	2861.82251	2836.82251	3186.530029	2116.5209961
2862.0500488	2861.8725586	2836.8725586	3186.5600586	3331.4089355
2862.1201172	2861.942627	2836.942627	3186.6101074	2798.3835449
2862.3	2862.1225586	2837.1225586	3186.76001	2402.99292
2862.3300781	2862.1523438	2837.1523438	3186.77002	5996.5361328
2862.4	2862.222168	2837.222168	3186.8200684	2788.6330566
2862.6599121	2862.4821777	2837.4821777	3187.0500488	2259.7839355
2862.959961	2862.7822266	2837.7822266	3187.26001	2859.65625
2863.01001	2862.8322754	2837.8322754	3187.3100586	1998.845459
2863.1398926	2862.9621582	2837.9621582	3187.3898926	3251.70752
2863.3400879	2863.1623535	2838.1623535	3187.5600586	2351.5827637
2863.3701172	2863.1923828	2838.1923828	3187.5800781	2998.2680664
2863.469971	2863.2922363	2838.2922363	3187.6398926	3336.5236816
2863.5700684	2863.39209	2838.39209	3187.74	1998.845459
2863.8	2863.62207	2838.62207	3187.8898926	3071.3964844
2864	2863.8220215	2838.8220215	3188.0500488	2495.5097656
2864.1298828	2863.9519043	2838.9519043	3188.1298828	3251.70752
2864.280029	2864.102051	2839.102051	3188.25	2498.556641
2864.3100586	2864.13208	2839.13208	3188.26001	5996.5361328
2864.3798828	2864.2019043	2839.2019043	3188.3200684	2323.86084
2864.4299316	2864.2519531	2839.2519531	3188.3701172	1998.845459
2864.459961	2864.2819824	2839.2819824	3188.3798828	6296.362793
2864.6398926	2864.4619141	2839.4619141	3188.51001	2763.8818359
2864.709961	2864.5319824	2839.5319824	3188.5800781	1998.845459
2864.8200684	2864.6418457	2839.6418457	3188.6398926	3679.1496582
2864.99	2864.8117676	2839.8117676	3188.780029	2423.6870117
2865.1201172	2864.9418945	2839.9418945	3188.8601074	3248.123779
2865.25	2865.0717773	2840.0717773	3188.959961	2599.813721
2865.3	2865.1218262	2840.1218262	3189	2513.5180664
2865.3500977	2865.171875	2840.171875	3189.0500488	1998.845459
2865.4	2865.22168	2840.22168	3189.1	1989.094971
2865.530029	2865.3518066	2840.3518066	3189.1799316	3257.81958
2866.0600586	2865.8815918	2840.8815918	3189.6201172	2408.090332
2866.1398926	2865.9614258	2840.9614258	3189.6699219	3203.6577148
2866.209961	2866.0314941	2841.0314941	3189.72998	2331.9863281
2866.26001	2866.081543	2841.081543	3189.780029	1998.845459
